videoId,video_title,video_description,title_word_count,title_exclamation_question_count,how_many_numbers_in_title,words_with_uppercase_in_title,description_word_count,number_of_hashtags_in_description,video_duration,category,day_of_week_uploaded,view_count,like_count,comment_count,channelId,channel_title,subscriberCount,channel_video_count,channel_view_count,days_since_upload
dBH1TIAwl1s,#teamfx,,1,0,0,0,0,0,15,22,Wednesday,6,3,0,UCOx0QgbI72WbT5QKW16RREA,FRM SHORT,38,39,51174,105
OBP2N4We_Ys,Hooping out of jeeps 🚘 #freestyle #rap official music audio,,10,0,0,1,0,0,91,22,Monday,14,1,0,UCOQLnwJZbcpD-tAmzgyg2Gg,Trayski frm Ttk ,9,17,843,9
kXS7nSY6OnQ,Why Your Bench Press Isn’t Growing Your Chest,,8,0,0,8,0,0,39,22,Saturday,3225,17,5,UCbg1rHEJsTffT4tsXwui0jw,FRM Fitness,6,5,6202,109
hWyrEr47irA,My best Gauntlet laptime - King's Highway - 01:00:636,,9,0,7,4,0,0,77,20,Monday,5,0,0,UCYm2Kji0FGg5cfTwEfzxOnA,FRM-omoroca A8 racing,19,261,9327,9
1dFXZY1CoI0,Nero Ft FastMoneyAnt Ft TaeBallOut -Thug Life,,7,0,0,7,0,0,150,22,Friday,467,26,3,UCm-7WIcZhnuokxB7ARfZpEw,Nero Frm Da Coop,13,3,867,243
SAevBoZ6qt4,gayeng bolo😎,,2,0,0,0,0,0,56,22,Tuesday,1196,2,0,UCKkvmXEoq16mdJdYeQ_xkbg,FRM AUDIO,39,49,16953,162
7hcOEIVDPDg,12-Oct-25,,3,0,6,1,0,0,116,22,Sunday,65,4,1,UCa0YS3G9OXj-5sN5ml_bY4g,FRM,5,5,195,38
0zZQd4nhMz4,CASITAS PARA ARMAR. casitasfrm,"JUEGO PARA ARMAR CASITAS. Construccion animada del Modelo CASITA DE ISLA. 
CASITAS FRM Juego didáctico de construcción por encastre sin uso de pegamentos. UN JUEGO. MUCHAS POSIBILIDADES.",4,0,0,3,27,0,66,22,Saturday,1622,5,0,UCJzemSq2mji3fJgTXJPQjKw,casitas frm,1,4,2158,3364
6SSMzaOch5I,ATLETICO MG X ESTUDIANTES - HIGHLIGHTS,,6,0,0,5,0,0,207,22,Tuesday,116,3,2,UCzqYvVPY_tljVLdDU0eL7_Q,FRM | TV,62,7,1075,337
QKFQN4BgPJQ,Aula Crescimento e Desenvolvimento Humano,"Powered by Streamlabs https://talkstudio.streamlabs.com 

Aula",5,0,0,4,5,0,2446,24,Saturday,35,1,0,UCW-FD9xsZYDQCx_Uj8GT-VA,Sala 11 FRM,5,7,250,38
bwBQvnTnfTM,Aula 4,Aula 4,2,0,1,1,2,0,4163,24,Sunday,41,5,0,UCUnury4ysjQjlOdzODfOnDQ,Sala 17 FRM,10,6,152,59
LXctvbVQbX4,LFTD W/ RSG Song:Drummond IG:@thecapisover,,5,0,0,5,0,0,50,22,Sunday,248,3,0,UCVlFZeSV9sHUPQY-PkD7DqA,Live Frm The Desert,35,12,3077,101
MVJvsyJGyzE,OCTABOYZZ (VISUALIZER),#FRMDAOCTA #67GVNG,2,0,0,2,2,2,327,22,Wednesday,186,3,5,UCESG_s6lHParWJvKfvKvSnQ,FRM DA OCTA,14,2,368,132
_rQUynPEitU,Your Breath Keeps Me Alive,"Provided to YouTube by DistroKid

Your Breath Keeps Me Alive · FRM! · AETIUS

Restored (Instrumentals)

℗ FRM!music

Released on: 2024-11-22

Auto-generated by YouTube.",5,0,0,5,24,0,336,10,Monday,47,1,0,UCaSTebLnZdqjB9nkYknsjxg,FRM! - Topic,26,97,47737,373
cZ59Snw-H4A,Sohena Jatona |Arfin Rumey |X Mc MugzKon Se Para |DESI Remix |BANGLA NEWRAP SONG,"Sohena Jatona |Arfin Rumey |X Mc MugzKon Se Para |DESI Remix |BANGLA NEWRAP SONG |

#BanglaRap #BDRapsong2025 #FRMFilm #RemixDj 


Check out the latest BANGLA NEW RAP SONG

""Sohena Jatona"" by Arfin Rumey and X Mc Mugz on the DESI Remix! Don't miss out on this hot track!

Hello sir. I really like your song. I remixed the song.

Please do not make any strike or copyright claim without contact. I beg you. If you do not have a strike or a claim. If you mail me, I will delete the song

▲ FOR ANY COPYRIGHT ISSUE CONTACT US BY E-MAIL - rifat25272@gmail.com

In 24

hours I remove the vedio or audio but dont

give me copyright without contact its my request",14,0,0,14,121,4,167,22,Thursday,47,2,0,UCY3MivMKEtPsGa96_mH70ow,FRM Music ,49,11,1966,166
3JUXXbwlv48,最強のゾンビキラー達#にゃんこ大戦争,,1,0,0,0,0,0,20,22,Sunday,1462,25,2,UCynrTkKmkA2yl8v76kz_xIw,上鳴光宙,66,19,41926,283
DYRIWs4brcE,O5O in Zürich - Switzerland 🇨🇭 pushing P 👑👀,,9,0,1,4,0,0,16,22,Sunday,50,0,0,UCVSlZ5OzKjUnqsx_kuZeIWg,O5O Highlight Channel - S4FE - Björn Seiz,8,18,6173,1200
SIogcep0iN0,Car edits showdown ☠️ sub for tutorial,,7,0,0,1,0,0,12,22,Saturday,1474,42,5,UCB4TVpNN4k7WIk7aMhau16g,Itachiedits-o5o,34,1,1474,53
5MayussupQo,Bottle flip,,2,0,0,1,0,0,10,22,Saturday,15,5,0,UC6B81aE5Tz1izmQpUtmMxeA,o5o,4,10,827,1495
qiGuAs1h5i0,#the words you need,,4,0,0,0,0,0,54,22,Thursday,182,2,0,UCrBkj48bapWQXaqappLEdmA,My life-o5o,3,3,2343,230
EweU-gHgxTc,South Korea Gangnam street,,4,0,0,3,0,0,32,22,Sunday,2,0,0,UCcCbV5Td-eK3Z1YGnMA_fZg,ikrom_ ikramov__o5o,0,1,2,2536
UMDTBkFZyvk,"Story of zulqarnan, ashab e kahaf//Islamic history//the beauty of Islam #islamichistory #shortsfeed",,12,0,0,3,0,0,60,22,Wednesday,58,,4,UCDs2n-SaccqlGcgMcS8tmiA,Islamic history ,41,7,5434,70
n2Xehr1AFdA,#impossible 1v4 usp csrenk you tube shorts #gaming,"#impossible 1v4 usp csrenk you tube shorts #gaming

#freefire 
#headshot 
#gaming youtube",8,0,2,0,12,5,38,20,Saturday,92,3,0,UCRgZTdT2for2t6lEbfpRTzw,geming FF ,63,105,32674,95
Qr8v3drU8cE,#rtype,,1,0,0,0,0,0,14,24,Monday,20,4,0,UC3VINs18jO5M0hcNLBY6kpg,Faizan khan900-o5o,26,153,16668,51
0bVhA7a083U,ACE  пишите сколько мне ELO  кто найдёт  я подарю 🤩Desert Eagle - Внедорожник 🔫🔫🔫🔫🔫🔫🔫🔫🔫,,14,0,0,5,0,0,27,22,Sunday,58,11,0,UCPeANx0r3JxIPAQ5x3TgC_w,O5O,11,11,10217,73
ewnqOGm_HbY,for Jerry,"Provided to YouTube by DistroKid

for Jerry · O5O · Corbin Clark · Jack Mckean · Chad Tapia

for Jerry

℗ 10336513 Records DK

Released on: 2025-10-05

Auto-generated by YouTube.",2,0,0,1,30,0,189,10,Monday,5,2,0,UCQU963niK0ARIOAzeIQ-CBg,O5O - Topic,2,1,5,44
TU-FP-1LmDI,#funny #viral #funny #free reddem code wait for 1000k sub,,10,0,4,0,0,0,14,22,Tuesday,33,14,0,UCEChmVEbd49W9UkOFArb2sA,@funnyboys-o5o,47,12,1272,162
AjIi3bh5SX8,Reloaded Quezo- “Shout out patt for the beat”🔥🔥#ItsOso📌〽️🗣,,8,0,0,4,0,0,48,22,Monday,32,2,0,UCyKB2GVD2SztH2aZxLpQBIg,ReLoaded Quezo(O5O)🤲〽️,5,4,240,1262
jGO8iNCZlms,#peace #nature #beach,,3,0,0,0,0,0,18,22,Wednesday,234,7,1,UCv_GIO_ltWn0OrVdcC-wlKg,Mira moments,28,15,7504,189
WAk7H5sRFhQ,dulu masih kecil nona #fouryoupage,,5,0,0,0,0,0,22,22,Friday,533,11,4,UCWyWM6LPa-fxIHLd1iixH3A,⋆. ᥣᥡ᥊zᥱᥱ,90,73,45529,61
5THJ8TOlKuk,١٩ نوفمبر، ٢٠٢٠,,3,0,6,0,0,0,64,22,Thursday,1,0,0,UCnuBhNWkML8tFqm03kD_JAg,O5O V1v1,1,1,1,1826
oGX6aMSSzMs,[무료비트] 디피알라이브 타입 로파이 기타 트랩비트 2019 DPR LIVE TYPE Lofi Guitar Trap Beat (Prod.Mikeohjr),"[#무료비트 ] #디피알라이브타입 #로파이기타 트랩비트 2019 DPR LIVE TYPE Lofi Guitar Trap Beat (Prod.Mikeohjr)

*I used the same guitar sample.(DPR LIVE Jasmine)

*디피알라이브 자스민이라는 곡의 같은 기타샘플을 이용해서 만든 비트 입니다.

-Contact-

📧E-Mail : ohwoojin6@gmail.com
💎Instagram : https://www.instagram.com/mike_oh_jr5
💎SoundCloud : https://soundcloud.com/mikeohjr
tags(ignore):
Ronny J Type Beat, Ronny J, New Ronny J Type Beat, Lil Pump, Gucci Gang, Lil Pump Type Beat, New Lil Pump Type Beat, Smokepurpp Type Beat, New Smokepurpp Type beat, Untagged Type Beat, Free Type Beat, XXXTentacion Type Beat, New XXXTentacion Type Beat, FREEX, Ski Mask the Slump God Type Beat, Ski Mask the Slump God, Travis Scott Type Beat, Travis Scott , Distortion, Distortion Type Beat, Lil Peep, New Lil peep, Lil Peep Type Beat, IcyTwat, IcyTwat Type Beat, Free Hip Hop Beats, Free Trap Beat, Free Hard Beat 2017, Hard Beat New, FL Studio, Lil Pump New Album, Bighead Type Beat, New Bighead, Free Bighead Type Beat, Gothboiclique, Sad Trap Type Beat, Cloud Rap Type Beat, How to make trap beat, lil tracy instrumental, lil tracy instrumental 2017, instrumental lil tracy, instrumental lil tracy 2017, 6 dogs instrumental, 6 dogs instrumental 2017, instrumental 6 dogs, instrumental 6 dogs 2017, lil xan instrumental, lil xan instrumental 2017, instrumental lil xan, instrumental lil xan 2017, bones instrumental, bones instrumental 2017, instrumental bones, instrumental bones 2017, xavier wulf instrumental, xavier wulf instrumental 2017, instrumental xavier wulf, instrumental xavier wulf 2017,fl studio, fl studio beat tutorial, cloud rap, dj smokey, yung simmie, bones, chris travis, xavier wulf, spaceghostpurrp, playboy carti, mexicodro, wondagurl, ski mask type beat, joey purp, purpdogg, chxpo type beat, xxxtentacion type beat 2017, future type beat 2017, 21 savage type instrumental 2017, xxxtentacion type instrumental 2017, future type instrumental 2017, 21 savage type beat, drake type beat, xxxtentacion type beat, future type beat, xxxtentacion type instrumental, future type instrumental, free 21 savage type beat, free xxxtentacion type beat, free future type beat 2017, free suicideboys type beat 2017, free lil peep beat 2017, metro boomin type beat, gucci mane type beat, ugly god type beat, lil pump type beat, gothboiclique, yung lean, sbe, chillwave trillwave, lil uzi vert, tm88, ski mask the slump god type beat, gucci mane type beat, free gucci mane type beat 2017, smokepurpp type beat, lil pump 2017, free lil pump type beat 2017, free lil pump instrumental, trap, lil wop, juicy j type beat, free migos type beat, free kodak black type beat, 808 mafia, tm88 type beat, southside type beat, free southside type beat, mask off type beat, bad and boujee type beat, beats 2017,free beats instrumental,free beats no tags,free beats 2017 nfree beats to use,free beat with hook,free beat instrumental,asap rocky type beat,asap rocky beat,xxxtentacion type beat,xxxtentacion,ski mask,ski mask type beat,look at me,xxxtentacion look at me,xxxtentacion interview,ski mask the slump god,music,reactions,no jumper,new,reaction,look at me xxxtentacion,xxxtentacion instrumental,ski mask type beat,xavier wulf type beat,suicideboys type beat,$uicideboy$ type beat,bones type beat, Drake, Drake 2016, Drake Type Beat, Drake Instrumenta,l Drake New Album, Drake New Song, Drake, Views from the 6, Views from the 6, Drake Type Beat 2016, Drake New Type Beat, OVO Type Beat, OVO 2016, Bryson Tiller 2016, Bryson Tiller Type Beat, Bryson Tiller Instrumental, Hip Hop Type Beatbryson tiller type beat, free bryson tiller type beat 2016, free bryson tiller type beat, bryson tiller type beat 2016, drake type beat, free drake type beat, free pnd type beat, free partynextdoor type beat, ovo type beat, pnd  young simmie, ult, ski mask the slump god, maxo cream, dexter, laka films, celebrity, cole bennett, lyrical lemonade, chance the rapper, dj khaled, bobby shmurda, rowdy rebel, 2 chainz, ronny j, rob banks, a boogie, nav, ugly god, jazz cartier, jay z, snoop dog, og, hip hop, danny brown, ramirez, bones, mystic pimp, french montana, rae sremmurd, tee grizzley, nba young boy, pnb rock, yfn lucci, drake, quavo, take off, offset, travis scott, big sean, mike will made it, amine, 21 savage, production, fl studio, fruity loops studio, post malone type beat, kodak black type beat, post malone featurig,
#lofi #lofihiphop #hiphop #jazz#guitar #rap #rapper #producing #producer #로파이 #힙합 #작곡 #랩 #piano#compose#composer#sad #음악#music#musican #재즈 #follow #daw #chill#beatmaker#beat#soundcloud
#music #musics #hiphop #hiphopbeat #trap #trap beat #beat #hiphopbeat #musicbeat #boombap #boombapbeat #eastcoast #eastboombap #oldschool #oldschoolbeat #rnb #rnbbeat #trapsoul",15,0,4,8,703,48,130,10,Sunday,277,9,1,UCC9OSUy_Yiuk0_YnkRbgaxg,o5o,98,67,13265,2306
RFcpFkMgog0,13-Jan-25,,3,0,6,1,0,0,9,22,Monday,17,5,0,UC-d5uBOcehS9pxQFlNNf6jw,SULTHAN JUNIOR -o5o,12,30,1041,310
8eyNCJTPTG8,Pink leaf THE BIG FAT NOOB,Pink leaf pink leaf pink leaf,6,0,0,5,6,0,76,22,Thursday,2795,21,84,UCxZ6h_GqaujH6UCIYxF92ig,Tokyo o5o,15,4,3102,2057
lIkfzc6nSuI,#ખેડૂત ફાર્મિંગ વિડિયો #☘️,,4,0,0,0,0,0,28,22,Friday,25,1,0,UCzwl6USxVBOtJREIH0-Rz0w,Pargi ashvinbhai-o5o,1,1,25,278
G9prBrLUl5w,Rise Out These Streets (feat. Mozzy),"Provided to YouTube by DistroKid

Rise Out These Streets (feat. Mozzy) · O5o · Mozzy

Rise Out These Streets (feat. Mozzy)

℗ O5O Entertainment AG

Released on: 2020-08-20

Auto-generated by YouTube.",6,0,0,5,31,0,193,10,Wednesday,1708,20,0,UC0FPaCth7k6Y7DP5qi-VnSQ,O5o - Topic,3,1,1708,1918
tLNc5K8IIlI,١٣ أكتوبر، ٢٠١٨,,3,0,6,0,0,0,30,22,Saturday,3,1,0,UCZdkUzXYr6eudpb3X2nLrDg,سنوبي O5O,1,1,3,2594
sz-vJLuM7DA,(Free) Lo-fi type beat - 4PM,"Free for non profit use only - Must always credit in title (Prod. 01937)
( Read below for full conditions )

Business contact : from01937@gmail.com 
Instagram : @from01937 

Spotify : https://open.spotify.com/artist/5OlwP...


USAGE :

The free version of this beat is available for subscribers for non-profit, evaluation purposes only. This means YouTube or Soundcloud use with NO monetization. The free version of this beat is NOT available for streaming services such as Spotify or Apple Music.

If you want to make profit with your music (upload your song to streaming services for example), you must purchase a license that is suitable for yourself before releasing your song.



All Rights Reserved © - 01937

type beat, lo-fi, beat, rap beat, beats, lofi type beat, slow joji type beat, lofi beat, free beat, lofi beats, sad lofi type beat, buy lofi type beat, free lofi type beat, lofi type beat free, sad rain type beat, lofi type beats, noel, chill lofi type beat, piano lofi type beat, chill type beat, lofi hiphop type beat, guitar lofi type beat, free sad lofi type beat, boom bap type beat, 2023, free for profit type beat, old joji type beat, type beat free for profit, lofi type beat 2024, free sad lofi type beat, beat lofi, chill lofi type beat, lofi type beat rain, y2k, buy lofi beats, upbeat lofi, v, lofi beats, idealisxm type beat, free powfu type beat 2022, free powfu type beat, 2025, ambient joji type beat, powfu type beat 2022, powfu type beat, free Joji type beat, joji type beat 2022, joji type beat, idealisxm type beat 2022, joji, idealisxm, fog, fake trees, guitar, drums, lofi hiphop, Chill music, Chill beats, hiphop

#lofichord #animetypebeats #experimentaltypebeat 
#lofitypebeat #lofihiphop #lofibeats #lofimusic #lofi #lofichill #lofichillhop",6,0,1,3,290,10,138,22,Friday,18,3,0,UCHGe-TTKXN9AhRzMv4_A8XQ,O5O,38,23,2551,453
fQY5qGauhLg,escannor THE GHOST & Mauro ZITTO & wisney-o5o - INVESTIMENTO ( áudio oficial) @MauroZitto,,14,0,1,6,0,0,134,22,Friday,83,5,5,UCx2iQgMOp1zt2FB2K-gqhrA,WISNEY-o5o,4,1,83,47
bggSu5aGhmA,KomsFamily - summerdays,летние деньги ребят с комсомольского ),3,0,0,1,6,0,183,22,Wednesday,139,0,0,UCpOYsJ3QAaqnOQf1ZfHqVbQ,O5O,36,11,9108,4753
47FBysMiJ9Q,When Your Boyfriend Is Strict 🤭🤭😂😂,,6,0,0,5,0,0,37,22,Saturday,5,4,0,UCDmuYiDDxOU7Fo79NrkXejw,@Kiran kashya-o5o,2,8,77,11
MqHJcHj01rI,#song,,1,0,0,0,0,0,23,22,Friday,12,3,0,UC3V1Rf_sNeGt8cV3PQzY7Hg,@AnubhavGupta-o5o,57,275,27700,5
CYKi0G1iWTs,17-Jul-25,,3,0,6,1,0,0,15,22,Thursday,320,7,1,UCUfdaFWJZ6LtiBC7R-rekFg,free fire,51,11,5521,125
HtZJYJRf2qo,9-Sep-25,,3,0,5,1,0,0,16,22,Tuesday,93,19,1,UCKOnkNCIJ6D1YSEcB16w9uw,Laxmi Devi,52,8,1396,71
9aJH-214O7Y,🆃🅾 🅿🆁🅴🅼🅾#shortvideo #viral #,,4,0,0,2,0,0,16,22,Wednesday,352,7,1,UCL8FKVlbhXWub70mshqqIMA,Ganga M,35,13,4575,70
#NUME?,l play free fire in BR mode #free fire #free diamond emote #premium skyborad,,14,0,0,1,0,0,13,22,Monday,474,9,5,UC16qvpIAmTuYFmsOo6JxFdw,mgofficial ,79,41,30860,
MpcQn2JkXUc,28 de junio de 2022,,5,0,6,0,0,0,16,22,Saturday,106,7,0,UCKcZOBhh0D3fJxiltca0Z8Q,o5o,5,3,493,1236
lQnA1Ko6GRM,Wod test ,,2,0,0,1,0,0,8,22,Sunday,25,0,2,UCqxKAJxeSkLG1TjpMoIbYeA,{goober},18,4,138,31
Km-xYxv5HW8,babu is singing this song #funny #cute #cat #comedy,,9,0,0,0,0,0,6,22,Thursday,2862,14,0,UCgtnpgLYqNKEyjFExmrwp7A,Shiwam Verma,92,15,24776,34
UHgNBmoFdZY,29 de setembro de 2022,,5,0,6,0,0,0,15,22,Thursday,7,2,0,UCNTuZsw-qI5-7yDjVjVS-IQ,Fabiano vídeos de variedades,13,17,3792,1146
ZIU6N-443tQ,9 มกราคม 2019,,3,0,5,0,0,0,5,22,Wednesday,0,0,0,UC9xgqk-mABv-QI5-O2gzY6A,Pornchita Panthong,0,1,0,2506
rx11amnP_0E,10 minutes of calm music to study/relax,Subscribe for more content like this!!,7,0,2,0,6,0,600,22,Wednesday,14,1,0,UCIk-pj-Ozml0Nw1gLEBlVdQ,Joel ,1,1,14,210
MlIRLfqQkaw,29 de diciembre de 2019,,5,0,6,0,0,0,123,22,Sunday,1,0,,UC_piFeu-Qi5-2-06eC4v7eA,Salvador antonio Montas cuevas,2,1,1,2152
0DE9eGem3tw,17 Juli 2022,,3,0,6,1,0,0,14,22,Sunday,87,2,0,UCYvAcDq9N-qi5-jq1gxda1g,aziz putra,0,2,143,1221
tMe3-2HIoeg,9-Jul-20,,3,0,5,1,0,0,352,22,Thursday,37,2,0,UC6n4Nbc-qi5-Hh6l2pEHViw,funny idiots02,19,5,604,1959
eySOM7jEbaQ,🧽When Mr. Mr. Krabs puts SpongeBob in charge of the Krusty Krab,"#SpongeBob #SpongeBobBahasa #Nickelodeon

When Mr. Mr. Krabs puts SpongeBob in charge of the Krusty Krab, Squidward sees an opportunity to KICK SpongeBob and takes advantage of his innocence! Watch what happens in this hilarious scene from SpongeBob SquarePants! Subscribe now to see all the best moments and hilarious scenes from your favorite shows like SpongeBob SquarePants, Henry Danger, The Thundermans, The Loud House and many more! #SpongeBob #SpongeBobBahasa #Nickelodeon #Bahasa What program would you like to see on this channel? Tell us what you think in the comments and join the chat on our community page! Stay up to date with all the latest Nickelodeon news on our site: www.nickelodeon.com for new and classic TV shows for endless entertainment!",12,0,0,7,119,7,197,22,Sunday,75,3,0,UCOBPS8bnf8AJ9tB9bMtspdQ,QI5,5,14,425,843
-C3bsyn3wNI,pino,,1,0,0,0,0,0,47,22,Sunday,6,1,,UC382DQfeUXcu_JFee-qI5-A,Emma BG,5,2,985,1368
12Y42P0F4vk,ကိုယ့်မွေးရပ်မြို့လေးကို သတိရလို့ တင်ပါရစေဗျာ,,3,0,0,0,0,0,241,22,Thursday,1,0,0,UCLRh7-Qi5-NVQJZXPh-3STA,Salai K'Cho Nian Ha,0,1,1,552
61U8ru6ASGU,FANCAM  #keşfetedüş,,2,0,0,1,0,0,37,22,Monday,40,6,1,UCaAVWJbRYCq9v6TcIe2LP1w,Jennie_canix,4,7,233,100
syy1irMxjQ0,14-Aug-24,,3,0,6,1,0,0,16,22,Wednesday,14,1,0,UCnJwHSmh1-qI5-EB6_ifEsQ,jay singh sdl,0,1,14,462
xHskH2h66jk,...#viral #popular #c #roblox #sigma #anime ##fyp #zombie #deadrails #bluelockrivals #bro,,11,0,0,0,0,0,12,22,Saturday,698,5,0,UClMgll-qI5-6GS8R69MGFYg,JustAGuy,12,5,6680,235
rWTGt7lKhXU,13-Jul-25,,3,0,6,1,0,0,12,22,Sunday,7,3,0,UCzNNNCRIdRtRil2lvtx-Huw,GXFAIZAN-q5i,14,17,1035,129
rDtoD8z3BYw,9 ธันวาคม ค.ศ. 2024,,4,0,5,0,0,0,37,22,Monday,595,5,0,UCspsD0lm1-qi5-e-1QgQxLA,Alee ya,9,6,1699,345
KitNWLPqOz8,#firstvlog #joinme,,2,0,0,0,0,0,68,22,Thursday,14,3,1,UCAzj0kpkBpmYZNfbfEJPvEA,THATGIRLKIKI,2,1,14,237
Mlpx3kl1Dq8,25-Oct-16,,3,0,6,1,0,0,3,22,Tuesday,0,0,0,UCe-Qi5-6wEg51YvVFlpaGGg,Mamma DressedMe,0,1,0,3312
KXoggPaaQrk,Watching epic fails part1,,4,0,1,1,0,0,216,22,Thursday,18,0,,UCIe16_-QI5-Pp-vg5XtOUWQ,Hudson Davis reacts,3,1,18,2988
ryPe7_9YIfY,9-May-22,,3,0,5,1,0,0,97,22,Monday,21,1,0,UCVDKKivkQQo-c--QI5-yPLw,Rahul boyat,16,10,549,1290
QhO55lXhOTE,DLTBCo. Premier Class Bus trip to Legazpi,"Special thanks to ETS 2 PH Buses 🇵🇭 for the bus skins used in the video.

Kindly support my channel by clicking subscribe button and liking the video",7,0,0,5,28,0,811,22,Monday,221,3,0,UCAGRoz7k-qI5-40hjjRqQ4A,IanVentures,13,1,221,681
Sh3yKbTWIII,Playtime exceeds mod? #minecraft,,4,1,0,1,0,0,45,22,Sunday,5184,100,2,UCjVqqXU1P-qI5-Uxf1Iwmmw,Cam PotionPOV,7,5,8701,213
x74W7idzt6M,Blackpink Edit,What is your favourite Blackpink Song?,2,0,0,2,6,0,8,22,Sunday,11,0,0,UCaDVTr3Unx4n90APhfhZecQ,Blackpink_Forever,0,3,20,367
